业务日期,年,月,省份,城市,客户类型,供应商,门店,商品名称,规格,数量(盒),单价(元),金额(元),有效期
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店2250530455,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,10,38.0,380.0,2026-12-31
2025-06-13,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店1173378908,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,1,29.9,29.9,2026-04-30
2025-06-13,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店3071785961,黄芪精,每支装10ml\30支/盒x12盒,2,229.0,458.0,2026-10-31
2025-06-13,2025,6,湖北省,武汉市,连锁总部,供应商3281147653,门店2593032441,散风通窍滴丸,每20丸重0.76g\20丸/袋×3袋/盒x100盒,7,59.0,413.0,2026-03-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店3289541011,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,2,78.0,156.0,2026-05-31
2025-06-13,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店3265697281,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,3,62.9,188.7,2026-04-30
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店2360716728,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,20,38.0,760.0,2026-12-31
2025-06-13,2025,6,广东省,东莞市,连锁总部,供应商2146400823,门店3119731828,黄芪精,每支装10ml\30支/盒x12盒,1,225.0,225.0,2026-08-31
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店562901064,依帕司他片,50mg\9片/板×2板/盒x300盒,-1,69.8,-69.8,2025-10-31
2025-06-13,2025,6,天津市,天津市,连锁总部,供应商1848865237,门店636983546,硝苯地平缓释片(Ⅰ),10mg\16片/板×4板/盒x120盒,2,21.0,42.0,2027-05-31
2025-06-13,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店3267328543,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,10,39.8,398.0,2027-12-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店3866730374,马来酸依那普利片,5mg\8片/板×2板/盒x300盒,2,11.6,23.2,2027-09-30
2025-06-13,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店3508510831,黄芪精,每支装10ml\30支/盒x12盒,6,229.0,1374.0,2026-10-31
2025-06-13,2025,6,广东省,广州市,连锁总部,供应商925931529,门店3662151325,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,1,33.6,33.6,2028-01-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店3234372503,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,6,55.0,330.0,2027-03-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店3499890659,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,24,74.0,1776.0,2026-03-31
2025-06-13,2025,6,天津市,天津市,连锁总部,供应商1848865237,门店913462374,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,5,50.94,254.7,2026-10-31
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店2213078917,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,5,38.0,190.0,2026-12-31
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店1157774443,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-07-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店2410313956,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,5,25.1,125.5,2028-01-31
2025-06-13,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店2488906175,黄芪精,每支装10ml\30支/盒x12盒,3,229.0,687.0,2026-10-31
2025-06-13,2025,6,湖南省,长沙市,连锁总部,供应商1751609235,门店1745444627,胃苏颗粒,每袋装15克\9袋/盒x60盒,-1,27.9,-27.9,2027-06-30
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店2629885145,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,4,78.0,312.0,2026-05-31
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店2998784481,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-07-31
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店129515366,香芍颗粒,每袋装4g\3袋/盒x150盒,-1,56.0,-56.0,2026-09-30
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店2624680942,蓝芩口服液,每支装10ml\7支/盒x80盒,2,49.8,99.6,2026-05-31
2025-06-13,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店4255973075,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,3,29.9,89.7,2028-01-31
2025-06-13,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店2191726795,黄芪精,每支装10ml\30支/盒x12盒,2,229.0,458.0,2026-10-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店3818816742,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,20,74.0,1480.0,2026-03-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店3119024973,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,14,52.9,740.6,2026-10-31
2025-06-13,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店2963160627,黄芪精,每支装10ml\30支/盒x12盒,4,229.0,916.0,2026-10-31
2025-06-13,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店2604527664,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,15,38.0,570.0,2026-12-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店3097692916,兰索拉唑肠溶片,15mg\14片x200盒,1,29.5,29.5,2026-04-30
2025-06-13,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店3017896761,散风通窍滴丸,每20丸重0.76g\20丸/袋×3袋/盒x100盒,-2,36.9,-73.8,2025-09-30
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店1742997757,香芍颗粒,每袋装4g\3袋/盒x150盒,2,55.5,111.0,2026-10-31
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店1286614063,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,2,21.41,42.82,2027-11-30
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店1107367145,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,6,52.9,317.4,2026-10-31
2025-06-13,2025,6,广东省,广州市,连锁总部,供应商925931529,门店815482571,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,2,76.0,152.0,2027-01-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店307541173,氨溴特罗口服溶液,100ml：盐酸氨溴索150mg与盐酸克伦特罗100μg\100ml/瓶×1瓶/盒x40盒,10,39.0,390.0,2025-09-30
2025-06-13,2025,6,江苏省,常州市,连锁总部,供应商3826500444,门店830734387,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,2,52.9,105.8,2026-10-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店3794202138,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,3,39.8,119.4,2027-01-31
2025-06-13,2025,6,广东省,佛山市,连锁总部,供应商925931529,门店3461510377,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,3,39.8,119.4,2026-12-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店4226295820,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,30,52.9,1587.0,2026-10-31
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店3175610386,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,1,49.0,49.0,2026-11-30
2025-06-13,2025,6,湖北省,武汉市,连锁总部,供应商3281147653,门店1990253239,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,7,38.0,266.0,2026-03-31
2025-06-13,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店4155303972,黄芪精,每支装10ml\30支/盒x12盒,10,229.0,2290.0,2026-10-31
2025-06-13,2025,6,天津市,天津市,连锁总部,供应商1848865237,门店3428954753,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,2,39.8,79.6,2027-05-31
2025-06-13,2025,6,天津市,天津市,连锁总部,供应商1848865237,门店3548427852,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,5,50.94,254.7,2026-10-31
2025-06-13,2025,6,上海市,上海市,连锁总部,供应商2057597640,门店2094916285,依帕司他片,50mg\9片/板×2板/盒x300盒,-2,69.6,-139.2,2027-07-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店3383209598,依帕司他片,50mg\9片/板×2板/盒x300盒,1,68.0,68.0,2028-01-31
2025-06-13,2025,6,上海市,上海市,连锁总部,供应商2057597640,门店3449079824,苯磺酸氨氯地平片,5mg\14片/板×2板/盒x200盒,4,35.3,141.2,2027-12-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店403408292,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,20,52.9,1058.0,2026-10-31
2025-06-13,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店1649496488,黄芪精,每支装10ml\30支/盒x12盒,3,225.0,675.0,2026-08-31
2025-06-13,2025,6,广东省,广州市,连锁总部,供应商925931529,门店3643461337,蓝芩口服液,每支装10ml\7支/盒x80盒,5,45.5,227.5,2026-05-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店134425602,格列吡嗪缓释片,5mg\12片/板×1板/盒x200盒,-1,11.7,-11.7,2026-08-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店3264521612,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,10,52.9,529.0,2026-10-31
2025-06-13,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店572172833,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,3,55.0,165.0,2027-03-31
2025-06-13,2025,6,上海市,上海市,连锁总部,供应商2057597640,门店2569769751,苯磺酸氨氯地平片,5mg\14片/板×2板/盒x200盒,3,35.3,105.9,2027-12-31
2025-06-13,2025,6,天津市,天津市,连锁总部,供应商1848865237,门店1501737832,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,30,50.94,1528.2,2026-10-31
2025-06-13,2025,6,湖南省,长沙市,连锁总部,供应商1751609235,门店2085072918,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,35,28.2,987.0,2026-06-30
2025-06-13,2025,6,湖南省,长沙市,连锁总部,供应商1751609235,门店4259532590,黄芪精,每支装10ml\30支/盒x12盒,1,149.5,149.5,2025-12-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店3020408458,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,2,16.5,33.0,2027-11-30
2025-06-13,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店2428735459,散风通窍滴丸,每20丸重0.76g\20丸/袋×3袋/盒x100盒,1,32.09,32.09,2025-10-31
2025-06-13,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店1222535158,黄芪精,每支装10ml\30支/盒x12盒,4,229.0,916.0,2026-10-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店1099568567,氨溴特罗口服溶液,100ml：盐酸氨溴索150mg与盐酸克伦特罗100μg\100ml/瓶×1瓶/盒x40盒,5,39.0,195.0,2025-09-30
2025-06-13,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店2733727382,黄芪精,每支装10ml\30支/盒x12盒,12,229.0,2748.0,2026-10-31
2025-06-13,2025,6,天津市,天津市,连锁总部,供应商1848865237,门店249324876,兰索拉唑肠溶片,15mg\14片x200盒,6,38.9,233.4,2027-01-31
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店729048084,散风通窍滴丸,每20丸重0.76g\20丸/袋×3袋/盒x100盒,1,58.0,58.0,2026-02-28
2025-06-13,2025,6,浙江省,湖州市,连锁总部,供应商1443912489,门店1499133754,黄芪精,每支装10ml\12支/盒x40盒,40,48.0,1920.0,2025-10-31
2025-06-13,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店3007517704,百乐眠胶囊,0.27g\56粒/瓶×1瓶/盒x200盒,2,118.0,236.0,2026-04-30
2025-06-13,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店4216302800,荜铃胃痛颗粒,每袋相当于饮片20克\5g×9袋/盒x60盒,3,52.6,157.8,2027-07-31
2025-06-13,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店587900615,氯雷他定片,10mg\12片/板×1板/盒x200盒,5,9.6,48.0,2028-01-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店2927159985,兰索拉唑肠溶片,15mg\14片x200盒,3,29.5,88.5,2026-10-31
2025-06-13,2025,6,江苏省,常州市,连锁总部,供应商3826500444,门店2140036894,荜铃胃痛颗粒,每袋相当于饮片20克\5g×9袋/盒x60盒,1,57.8,57.8,2027-11-30
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店3690600932,黄芪精,每支装10ml\60支/盒x8盒,1,291.0,291.0,2026-07-31
2025-06-13,2025,6,湖南省,长沙市,连锁总部,供应商1751609235,门店3542031889,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,1,52.9,52.9,2026-10-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店282145532,荜铃胃痛颗粒,每袋相当于饮片20克\5g×9袋/盒x60盒,2,53.6,107.2,2027-11-30
2025-06-13,2025,6,四川省,南充市,连锁总部,供应商1482740674,门店2115600898,氨溴特罗口服溶液,100ml：盐酸氨溴索150mg与盐酸克伦特罗100μg\100ml/瓶×1瓶/盒x40盒,5,39.0,195.0,2025-09-30
2025-06-13,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店1847255273,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,3,36.0,108.0,2027-07-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店2010928972,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,6,25.1,150.6,2028-01-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店4226295820,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,8,25.1,200.8,2028-01-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店2751795621,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,3,53.0,159.0,2026-08-31
2025-06-13,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店3950487200,胃苏颗粒,每袋装5克\12袋/盒x60盒,5,32.8,164.0,2027-11-30
2025-06-13,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店2821124679,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,30,52.9,1587.0,2026-10-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店2351010962,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×12支/盒x40盒,-1,70.5,-70.5,2026-10-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店3093914044,依帕司他片,50mg\9片/板×2板/盒x300盒,-1,68.0,-68.0,2027-10-31
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店2610928163,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,3,23.5,70.5,2027-10-31
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商138934222,门店2367188627,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,1,39.8,39.8,2027-07-31
2025-06-13,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店3644832673,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-07-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店3499890659,香芍颗粒,每袋装4g\3袋/盒x150盒,5,55.5,277.5,2026-10-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店3177957296,氨溴特罗口服溶液,100ml：盐酸氨溴索150mg与盐酸克伦特罗100μg\100ml/瓶×1瓶/盒x40盒,10,39.0,390.0,2025-09-30
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店2135420723,氨溴特罗口服溶液,100ml：盐酸氨溴索150mg与盐酸克伦特罗100μg\100ml/瓶×1瓶/盒x40盒,6,39.0,234.0,2025-09-30
2025-06-13,2025,6,广东省,广州市,连锁总部,供应商925931529,门店4113000346,补肾润肺口服液,每瓶装30ml\3瓶/盒x60盒,3,128.0,384.0,2027-01-31
2025-06-13,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店1040316471,黄芪精,每支装10ml\30支/盒x12盒,2,229.0,458.0,2026-10-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店3025664821,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,2,26.8,53.6,2027-11-30
2025-06-13,2025,6,湖南省,长沙市,连锁总部,供应商1751609235,门店3739533396,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,-1,52.9,-52.9,2026-10-31
2025-06-13,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店129947769,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,1,27.0,27.0,2027-11-30
2025-06-13,2025,6,江苏省,常州市,连锁总部,供应商3826500444,门店79443680,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,2,26.8,53.6,2028-01-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店4003604973,格列吡嗪缓释片,5mg\12片/板×1板/盒x200盒,2,11.7,23.4,2026-06-30
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店531456676,氨溴特罗口服溶液,100ml：盐酸氨溴索150mg与盐酸克伦特罗100μg\100ml/瓶×1瓶/盒x40盒,6,39.0,234.0,2025-09-30
2025-06-13,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店2140064608,盐酸左氧氟沙星胶囊,0.1g\12粒/板×1板/盒x200盒,10,8.5,85.0,2027-09-30
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店2135420723,马来酸依那普利片,5mg\8片/板×2板/盒x300盒,2,11.6,23.2,2027-09-30
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店2115045848,马来酸依那普利片,5mg\8片/板×2板/盒x300盒,2,5.3,10.6,2027-09-30
2025-06-13,2025,6,辽宁省,沈阳市,连锁总部,供应商3570061358,门店3128792275,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,2,39.8,79.6,2027-12-31
2025-06-13,2025,6,江苏省,南京市,连锁总部,供应商138934222,门店3488483621,格列美脲片,2mg\10片x200盒,3,16.6,49.8,2026-07-31
2025-06-13,2025,6,山东省,青岛市,连锁总部,供应商1843859073,门店4109423523,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,1,29.9,29.9,2026-04-30
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店1255542529,荜铃胃痛颗粒,每袋相当于饮片20克\5g×9袋/盒x60盒,2,53.6,107.2,2027-11-30
2025-06-13,2025,6,上海市,上海市,连锁总部,供应商2057597640,门店2219970518,依帕司他片,50mg\9片/板×2板/盒x300盒,2,69.6,139.2,2027-08-31
2025-06-13,2025,6,江苏省,常州市,连锁总部,供应商3826500444,门店3355503836,黄芪精,每支装10ml\60支/盒x8盒,2,388.0,776.0,2026-09-30
2025-06-13,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店4042092934,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,4,8.9,35.6,2027-12-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店1099568567,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,2,78.0,156.0,2026-05-31
2025-06-13,2025,6,四川省,南充市,连锁总部,供应商1482740674,门店2250861898,蓝芩口服液,每支装10ml\7支/盒x80盒,3,49.8,149.4,2026-05-31
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商138934222,门店2367188627,黄芪精,每支装10ml\60支/盒x8盒,3,388.0,1164.0,2026-07-31
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店1025585835,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,2,75.0,150.0,2026-03-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店1701339255,格列美脲片,2mg\10片x200盒,1,22.4,22.4,2026-11-30
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店2893903449,氨溴特罗口服溶液,100ml：盐酸氨溴索150mg与盐酸克伦特罗100μg\100ml/瓶×1瓶/盒x40盒,5,39.0,195.0,2025-09-30
2025-06-13,2025,6,广东省,深圳市,连锁总部,供应商2146400823,门店3916712938,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,3,27.0,81.0,2027-11-30
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店3416932986,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-09-30
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店4113545516,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,6,52.9,317.4,2026-10-31
2025-06-13,2025,6,辽宁省,沈阳市,连锁总部,供应商3570061358,门店462565371,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,5,38.0,190.0,2026-06-30
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店3482063513,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,5,52.9,264.5,2026-10-31
2025-06-13,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店571506403,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,20,52.9,1058.0,2026-10-31
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店2032150624,荜铃胃痛颗粒,每袋相当于饮片20克\5g×9袋/盒x60盒,1,53.6,53.6,2027-11-30
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店729048084,散风通窍滴丸,每20丸重0.76g\20丸/袋×3袋/盒x100盒,1,58.0,58.0,2026-02-28
2025-06-13,2025,6,浙江省,杭州市,连锁总部,供应商1443912489,门店625829093,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,4,62.9,251.6,2026-04-30
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店1101529535,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,4,58.0,232.0,2026-11-30
2025-06-13,2025,6,浙江省,湖州市,连锁总部,供应商1443912489,门店1499133754,黄芪精,每支装10ml\12支/盒x40盒,40,48.0,1920.0,2025-10-31
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店4012986155,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,5,37.9,189.5,2026-12-31
2025-06-13,2025,6,江苏省,常州市,连锁总部,供应商3826500444,门店4009540449,头孢丙烯片,0.25g\10片/瓶×1瓶/盒x160盒,2,30.2,60.4,2026-11-30
2025-06-13,2025,6,上海市,上海市,连锁总部,供应商2057597640,门店2569769751,依帕司他片,50mg\9片/板×2板/盒x300盒,2,69.6,139.2,2027-07-31
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店79606764,黄芪精,每支装10ml\60支/盒x8盒,1,388.0,388.0,2026-07-31
2025-06-13,2025,6,辽宁省,大连市,连锁总部,供应商22150743,门店1439499661,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,3,58.0,174.0,2026-11-30
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店3414543529,蓝芩口服液,每支装10ml\7支/盒x80盒,5,39.21,196.05,2026-05-31
2025-06-13,2025,6,四川省,雅安市,连锁总部,供应商1482740674,门店87471181,氨溴特罗口服溶液,100ml：盐酸氨溴索150mg与盐酸克伦特罗100μg\100ml/瓶×1瓶/盒x40盒,5,39.0,195.0,2025-09-30
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店1536972192,氨溴特罗口服溶液,100ml：盐酸氨溴索150mg与盐酸克伦特罗100μg\100ml/瓶×1瓶/盒x40盒,5,39.0,195.0,2025-09-30
2025-06-13,2025,6,湖北省,武汉市,连锁总部,供应商3281147653,门店1616797230,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,10,38.0,380.0,2026-03-31
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店1170996107,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,5,23.5,117.5,2027-10-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店2684105871,富马酸卢帕他定片,10mg\3片/板×1板/盒x200盒,-1,72.0,-72.0,2025-06-30
2025-06-13,2025,6,江苏省,苏州市,连锁总部,供应商138934222,门店1742997757,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,3,25.1,75.3,2028-01-31
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店2730681275,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,1,23.5,23.5,2027-10-31
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店1894269979,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,1,59.8,59.8,2027-03-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店461560292,氨溴特罗口服溶液,100ml：盐酸氨溴索150mg与盐酸克伦特罗100μg\100ml/瓶×1瓶/盒x40盒,3,39.0,117.0,2025-09-30
2025-06-13,2025,6,江苏省,南京市,连锁总部,供应商2211188622,门店3027572775,苯磺酸左氨氯地平片,按左氨氯地平计2.5mg\14片/板×2板/盒x200盒,3,12.89,38.67,2027-01-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店2864472386,蓝芩口服液,每支装10ml\7支/盒x80盒,8,49.8,398.4,2026-05-31
2025-06-13,2025,6,山东省,潍坊市,连锁总部,供应商3981753072,门店4191850596,兰索拉唑肠溶片,15mg\14片x200盒,3,48.4,145.2,2026-09-30
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店3345232362,黄芪精,每支装10ml\60支/盒x8盒,1,291.0,291.0,2026-07-31
2025-06-13,2025,6,四川省,成都市,连锁总部,供应商1482740674,门店2092018764,蓝芩口服液,每支装10ml\7支/盒x80盒,3,49.8,149.4,2026-05-31
2025-06-13,2025,6,江苏省,无锡市,连锁总部,供应商3851299560,门店2242079486,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,3,59.8,179.4,2027-03-31
